,id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,sender,test
98,981472221653815297,2018-04-04,10:03:07,GMT,441701613,KobenhavnPoliti,"@FunderThomas Tak for din henvendelse. Ring til 114, når de to mænd er ved din adresse. De vil vejlede dig i, hvad du skal gøre. Du kan evt. tage et billede af bilen eller nummerpladen. //Københavns Politi",0,0,9,,[],https://twitter.com/KobenhavnPoliti/status/981472221653815297/,Kbh,False
99,981128376680411137,2018-04-03,11:16:48,GMT,441701613,KobenhavnPoliti,26-årig mand varetægtsfængslet i 2 uger for salg af kokain samt besiddelse af hash og skunk i Nordvest #anklager #politidk,0,1,21,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/981128376680411137/,Kbh,False
100,981003481996775424,2018-04-02,03:00:30,GMT,441701613,KobenhavnPoliti,"God morgen og god hverdag. Mange starter på hverdagen igen her til morgen, så pas på hinanden. Skynd jer langsomt, find de gode trafikvaner frem og vis hensyn. Mvh. Vagtchefen. #politidk",3,7,132,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/981003481996775424/,Kbh,False
101,980444487234342912,2018-04-01,13:59:16,GMT,441701613,KobenhavnPoliti,"Emma er fundet i god behold, og hun er i trygge hænder. #politidk  https://twitter.com/KobenhavnPoliti/status/980095163971330048 …",2,1,35,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/980444487234342912/,Kbh,False
102,980169391370326018,2018-03-31,19:46:08,GMT,441701613,KobenhavnPoliti,Flere lyssignaler er ude af drift i området omkring H.C.Andersens Boulevard - Stormgade - Vester Voldgade. Teknikker  rekv. #politidk,2,5,14,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/980169391370326018/,Kbh,False
103,980139149184458752,2018-03-31,17:45:57,GMT,441701613,KobenhavnPoliti,Større politistyrke sendt til Nørreport Station efter anmeldelse om knivstikkeri. Tale om misforståelse og intet om knivstikkeri eller andet relevant for politiet. Intet yderligere. #politidk,2,3,23,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/980139149184458752/,Kbh,False
104,979010980352004096,2018-03-28,15:03:01,GMT,441701613,KobenhavnPoliti,8 mænd dømt for organiseret indsmugling og handel med kokain #anklager #politidk http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/8-maend-doemt-for-organiseret-indsmugling-og-handel-med-kokain-2463114 …,4,2,46,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/979010980352004096/,Kbh,False
106,978847360280334336,2018-03-27,04:12:51,GMT,441701613,KobenhavnPoliti,"28/3-18: Alle praktiske køreprøver aflyst til kl. 0945. Ny besked kl. 0930, hvis aflysninger forlænges. Besked besvares ikke. #politidk",1,3,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/978847360280334336/,Kbh,False
107,978619872409210880,2018-03-27,13:08:54,GMT,441701613,KobenhavnPoliti,21-årig kvinde varetægtsfængslet i 7 dage for kvalificeret vold i Sydhavnen ved at kaste en ølflaske i ryggen på en ekspedient #anklager #politidk,8,7,52,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/978619872409210880/,Kbh,False
108,978610916790013952,2018-03-27,12:33:18,GMT,441701613,KobenhavnPoliti,"24-årig mand varetægtsfængslet i 13 dage for hensynsløs kørsel på Nørrebro, der forvoldte fare for fodgængere og cyklister #anklager #politidk",1,2,77,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/978610916790013952/,Kbh,False
109,978275542507147264,2018-03-26,14:20:39,GMT,441701613,KobenhavnPoliti,"Politiet har nu fundet den savnede 5-årige pige i god behold, og hun er på vej til sine forældre. #politidk",2,7,183,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/978275542507147264/,Kbh,False
111,978236183913345024,2018-03-26,11:44:15,GMT,441701613,KobenhavnPoliti,Københavns Politi og PET har foretaget anholdelser i forbindelse med brandattentatet ved den tyrkiske ambassade #politidk http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/koebenhavns-politi-og-pet-har-foretaget-anholdelser-i-forbindelse-med-brandattentatet-ved-den-tyrkiske-ambassade-2459721 …,0,5,27,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/978236183913345024/,Kbh,False
112,978194345621884928,2018-03-26,08:58:00,GMT,441701613,KobenhavnPoliti,Københavns Politi offentliggør nu billederne af to mænd der mistænkes for organiseret indbrudskriminalitet. De er mistænkt for en række indbrud rundt om på Sjælland. De to mænd færdes formentlig i Københavns-området og på...  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/politiet-efterlyser-to-maend-for-organiseret-indbrud-2459142 … pic.twitter.com/Z8NsErvyJg,1,39,40,,[],https://twitter.com/KobenhavnPoliti/status/978194345621884928/,Kbh,False
113,978167185494495232,2018-03-26,07:10:05,GMT,441701613,KobenhavnPoliti,We are conducting a training exercise from 9.30-16.00 in the area around Amalienborg. There will be visible police at the location #politidk https://twitter.com/KobenhavnPoliti/status/978167036785364992 …,1,1,19,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/978167185494495232/,Kbh,False
114,978167036785364992,2018-03-26,07:09:29,GMT,441701613,KobenhavnPoliti,Vi afholder øvelse fra kl. 9.30-16.00 i området omkring Amalienborg. Der vil være synligt politi til stede #politidk pic.twitter.com/tpCWpmFz3C,2,2,19,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/978167036785364992/,Kbh,False
115,977266561965875200,2018-03-23,19:31:19,GMT,441701613,KobenhavnPoliti,"Øvelse i området omkring Botanisk Have, Kbh. - hvor politiet kl. 2030 - 2115 øver ""taktisk fremrykning"", der vil blive affyret ""løse skud"". #politi.dk",6,16,51,,['#politi'],https://twitter.com/KobenhavnPoliti/status/977266561965875200/,Kbh,False
117,976850954954989571,2018-03-22,15:59:51,GMT,441701613,KobenhavnPoliti,Aktion på Christianshavn mod hash-køberne fra Pusherstreet. I alt 13 sigtet #politidk,5,0,35,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/976850954954989571/,Kbh,False
118,976788739925139457,2018-03-22,11:52:38,GMT,441701613,KobenhavnPoliti,En 24-årig mand er varetægtsfængslet i 27 dage #anklager #politidk https://twitter.com/KobenhavnPoliti/status/976736258725728256 …,0,0,23,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976788739925139457/,Kbh,False
119,976752505047736320,2018-03-22,09:28:39,GMT,441701613,KobenhavnPoliti,"Ifm målrettet aktion mod lommetyve i Indre By i går, blev 3 østeuropæere anholdt. De bliver fremstillet i Dommervagten senere i dag #anklager #politidk",2,0,63,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976752505047736320/,Kbh,False
120,976736258725728256,2018-03-22,08:24:05,GMT,441701613,KobenhavnPoliti,Ny aktion mod hashhandel i Nørrebroparken. 3 anholdt - 1 vil blive fremstillet senere i dag #anklager #politidk https://twitter.com/KobenhavnPoliti/status/976463620015083520 …,4,0,25,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976736258725728256/,Kbh,False
121,976463620015083520,2018-03-21,14:20:43,GMT,441701613,KobenhavnPoliti,Også i sagen fra Nørrebroparken er der sket fængsling i 27 dage #anklager #politidk https://twitter.com/kobenhavnpoliti/status/976374551947902977 …,1,0,15,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976463620015083520/,Kbh,False
122,976463347351683072,2018-03-21,14:19:38,GMT,441701613,KobenhavnPoliti,Manden der blev fremstillet er varetægtsfængslet i 27 dage #anklager #politidk https://twitter.com/kobenhavnpoliti/status/976374404438482944 …,0,0,10,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976463347351683072/,Kbh,False
123,976453960713297920,2018-03-21,13:42:20,GMT,441701613,KobenhavnPoliti,Savnede Leo på 9 år er fundet i god behold. Tak for hjælpen. På på jer selv og hinanden.,1,5,72,,[],https://twitter.com/KobenhavnPoliti/status/976453960713297920/,Kbh,False
124,976450078499098625,2018-03-21,13:26:54,GMT,441701613,KobenhavnPoliti,46-årig mand fra Peru varetægtsfængslet i 27 dage for tyveri i lufthavnen #anklager #politidk,0,0,16,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976450078499098625/,Kbh,False
125,976440329376280576,2018-03-21,12:48:10,GMT,441701613,KobenhavnPoliti,"Vi savner tysktalende Leo på 9 år, ca 140cm høj, brunt hår. Iført sort jakke og blå rygsæk.Leo er sidst set ved Østerport station. Ring 114 hvis han træffes - tak! #politidk",0,28,24,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/976440329376280576/,Kbh,False
126,976419751210741761,2018-03-21,11:26:24,GMT,441701613,KobenhavnPoliti,Københavns Politi er nomineret til Arbejdsmiljøprisen 2018 i kategorien arbejdsulykker  http://bit.ly/2u6obFc  #politidk pic.twitter.com/1948ays54x,5,3,22,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/976419751210741761/,Kbh,False
127,976374551947902977,2018-03-21,08:26:48,GMT,441701613,KobenhavnPoliti,"Også i Nørrebroparken var der i går aktion imod den organiseret hashhandel. Ud over en række beslag, blev en mand anholdt for hashhandel. Han fremstilles også senere i dag i Dommervagten #anklager #politidk",0,1,23,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976374551947902977/,Kbh,False
129,976374239862419457,2018-03-21,08:25:33,GMT,441701613,KobenhavnPoliti,"Ifm flere aktioner i Pusherstreet i går blev i alt 7 personer anholdt – under flere af anholdelserne mødte politiet voldsom modstand. Ved aktionerne blev der bla　 beslaglagt 3 kg hash, 950 joints og 2,7 kg skunk. Også en totenschlæger og ulovlige knive blev beslaglagt. #politidk",6,1,37,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/976374239862419457/,Kbh,False
131,976084926020939776,2018-03-20,13:15:55,GMT,441701613,KobenhavnPoliti,De tre mænd er i dag blevet varetægtsfængslet i 14 dage #anklager #politidk https://twitter.com/KobenhavnPoliti/status/975939445080969216 …,1,0,17,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/976084926020939776/,Kbh,False
132,975964804845375488,2018-03-19,05:18:36,GMT,441701613,KobenhavnPoliti,"20/3-18: Alle praktiske køreprøver aflyst til kl. 0945. Ny besked kl. 0930, hvis aflysninger forlænges. Besked besvares ikke. #politi.dk",3,2,7,,['#politi'],https://twitter.com/KobenhavnPoliti/status/975964804845375488/,Kbh,False
133,975939445080969216,2018-03-19,03:37:50,GMT,441701613,KobenhavnPoliti,"Det kan betale sig at købe sit toiletpapir selv! Tre mænd anholdt og sigtet for i fællesskab at have begået indbrud, hvor kostervalget bl.a. var toiletpapir. Et kvikt vidne og godt politiarbejde sikrede, at de tre mænd til formiddag skal hilse på en dommer. #politidk",5,4,101,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/975939445080969216/,Kbh,False
134,975707893751275520,2018-03-19,12:17:44,GMT,441701613,KobenhavnPoliti,"SKAT, Udlændingestyrelsen og Københavns Politi har kontrolleret 110 personer i aktion mod illegalt og sort arbejde. Aktionen fandt sted ifm koncertarrangøren Livenation i Royal Arena. Ros til Livenation og Royal Arena. Der var styr på det hele #politidk",3,9,131,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/975707893751275520/,Kbh,False
135,975528761536995330,2018-03-18,00:25:55,GMT,441701613,KobenhavnPoliti,"Landsdækkende Færdselskontrol.Skal du ud at køre, så HUSK: spænd selen, overhold hastigheden, læg telefonen fra dig og hold fingrene fra spiritus, narkotika eller piller, for POLITIET afholder kontrol i hele landet frem til 2. april. #politidk",3,4,56,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/975528761536995330/,Kbh,False
136,974776333321560067,2018-03-16,22:36:02,GMT,441701613,KobenhavnPoliti,Vi aflyser Hans som er kommet hjem i god behold. Vi siger tak for hjælpen herfra & god weekend til alle #politidk https://twitter.com/kobenhavnpoliti/status/974739477607387136 …,0,2,49,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/974776333321560067/,Kbh,False
137,974739477607387136,2018-03-16,20:09:35,GMT,441701613,KobenhavnPoliti,"Vi savner Hans, der beskrives som mand, 70 år, 190 cm Spinkel, iført mørk jakke, mørke bukser og orange støvler. Pgl. Er dement og opholder sig form i området omkring Amagerbrogade. #politidk",5,16,17,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/974739477607387136/,Kbh,False
139,974587745237721089,2018-03-16,10:06:40,GMT,441701613,KobenhavnPoliti,"@hanneklintoe Skiltet betyder, at mellem 10 og 17 må der kun holde busser og max i 2 timer af gangen. Udenfor dette tidsrum må alle andre også holde på pladserne //Københavns Politi",2,0,1,,[],https://twitter.com/KobenhavnPoliti/status/974587745237721089/,Kbh,False
140,974510586519146497,2018-03-15,05:00:04,GMT,441701613,KobenhavnPoliti,Færre får tømt lommerne i København #politidk  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/faerre-faar-toemt-lommerne-i-koebenhavn-2449230 … pic.twitter.com/iRFK9AjuEi,6,3,34,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/974510586519146497/,Kbh,False
141,974296088055373824,2018-03-15,14:47:43,GMT,441701613,KobenhavnPoliti,Der har også været aktion mod hashsalg i Nørrebroparken. 3 sælgere blev anholdt og der blev beslaglagt hash og joints. Indsatsen mod organiseret hashhandel fortsætter #politidk https://twitter.com/KobenhavnPoliti/status/974295883620737024 …,2,0,38,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/974296088055373824/,Kbh,False
142,974295883620737024,2018-03-15,14:46:54,GMT,441701613,KobenhavnPoliti,"Der har i dag været aktion i Pusher Street på Christiania, hvor 3 hashsælgere blev anholdt. Der blev beslaglagt ca. 1 kg hash, 700 gram skunk, 370 joints, 1 kniv og diverse hashprodukter #politidk",6,1,64,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/974295883620737024/,Kbh,False
143,974288417998635008,2018-03-15,14:17:14,GMT,441701613,KobenhavnPoliti,Mand med relationer til bandemiljøet fundet skudt http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/mand-med-relationer-til-bandemiljoeet-fundet-skudt-2449204 …,1,1,10,,[],https://twitter.com/KobenhavnPoliti/status/974288417998635008/,Kbh,False
145,973965690150490112,2018-03-14,16:54:50,GMT,441701613,KobenhavnPoliti,Nyligt savnede Rasmus er fundet i god behold. Tak for jeres hjælp! #politidk,0,2,39,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973965690150490112/,Kbh,False
146,973754134888411136,2018-03-13,02:54:11,GMT,441701613,KobenhavnPoliti,Branden er slukket. #politidk,0,2,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973754134888411136/,Kbh,False
147,973749903745830914,2018-03-13,02:37:23,GMT,441701613,KobenhavnPoliti,Branden er under kontrol og næsten slukket. #politidk,4,1,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973749903745830914/,Kbh,False
148,973748633693839360,2018-03-13,02:32:20,GMT,441701613,KobenhavnPoliti,Varslingsanlæg i gang ved Prøvestenshavnen pga af brand på Benzinøen. Brandvæsen og politi er på stedet. Pt ikke yderligere. #politidk,1,1,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973748633693839360/,Kbh,False
149,973285146869796864,2018-03-12,19:50:36,GMT,441701613,KobenhavnPoliti,Vi er færdige på stedet og alle forladt stedet #politidk https://twitter.com/KobenhavnPoliti/status/973261801596096513 …,1,0,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973285146869796864/,Kbh,False
150,973261801596096513,2018-03-12,18:17:50,GMT,441701613,KobenhavnPoliti,"Vi er i øjeblikket ved Københavns Universitet, Thorvaldsensvej, hvor vi i samarbejde med andre myndigheder er ved at fjerne noget væske, som ikke længere bruges i undervisningsøjemed. #politidk",3,3,25,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973261801596096513/,Kbh,False
151,973202081007001600,2018-03-12,14:20:31,GMT,441701613,KobenhavnPoliti,"@hover0809 Du kan rette henvendelse til Din Betjent, som du finder på vores hjemmeside via dette link:  https://www.politi.dk/Koebenhavn/da/omos/din_betjent/ …Når du vælger dit boligområde, kan du se kontaktinformationer på Din Betjent. Du kan også anmelde det på vores hjemmeside eller ringe 114 //Københavns Politi",0,0,1,,[],https://twitter.com/KobenhavnPoliti/status/973202081007001600/,Kbh,False
152,973185647329542144,2018-03-12,13:15:13,GMT,441701613,KobenhavnPoliti,"Kvinde vil blive fremstillet i dommervagten i morgen. Der vil blive begæret lukkede døre, hvorfor politiet ikke har flere oplysninger i sagen før retsmødet er afsluttet i morgen. #anklager #politidk https://twitter.com/KobenhavnPoliti/status/973184959790936064 …",0,2,7,,"['#anklager', '#politidk']",https://twitter.com/KobenhavnPoliti/status/973185647329542144/,Kbh,False
153,973184959790936064,2018-03-12,13:12:29,GMT,441701613,KobenhavnPoliti,"I sagen vedr en 14-årig drengs død ifm med mulig indtagelse af receptpligtig medicin, har Københavns politi foretaget anholdelse af en 40-årige kvinde. Kvinden er blevet sigtet for uagtsomt manddrab, ligesom hun sigtes for at hensætte en person i hjælpeløs tilstand #politidk",2,3,29,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/973184959790936064/,Kbh,False
154,972617830549073920,2018-03-10,23:38:55,GMT,441701613,KobenhavnPoliti,"DMI varsler om let isslag. Kbh. Kommune har oplyst, at der er risiko for isslag i løbet af natten. Kommunen oplyser, at det ikke er noget man umiddelbart kan salte for. Så pas på i trafikken både gående og kørende #politi.dk",1,2,26,,['#politi'],https://twitter.com/KobenhavnPoliti/status/972617830549073920/,Kbh,False
